EI,EL,assocID,chemicalsIncludedInEvidence,diseaseClasses_DO,diseaseClasses_HPO,diseaseClasses_MSH,diseaseClasses_UMLS_ST,diseaseName,diseaseType,diseaseUMLSCUI,diseaseVocabularies,geneDPI,geneDSI,geneEnsemblIDs,geneNcbiID,geneNcbiType,geneProteinClassIDs,geneProteinClassNames,geneProteinStrIDs,genepLI,numCTsupportingAssociation,numPMIDs,numberPmidsWithChemsIncludedInEvidenceBySource,score,symbolOfGene,yearFinal,yearInitial,"EI	""EL""	""assocID""	""chemicalsIncludedInEvidence""	""diseaseClasses_DO""	""diseaseClasses_HPO""	""diseaseClasses_MSH""	""diseaseClasses_UMLS_ST""	""diseaseName""	""diseaseType""	""diseaseUMLSCUI""	""diseaseVocabularies""	""geneDPI""	""geneDSI""	""geneEnsemblIDs""	""geneNcbiID""	""geneNcbiType""	""geneProteinClassIDs""	""geneProteinClassNames""	""geneProteinStrIDs""	""genepLI""	""numCTsupportingAssociation""	""numPMIDs""	""numberPmidsWithChemsIncludedInEvidenceBySource""	""score""	""symbolOfGene""	""yearFinal""	""yearInitial"""
1.0,Definitive,55544359.0,,[],[],"[Pathological Conditions, Signs and Symptoms (C23), Behavior and Behavior Mechanisms (F01), Mental Disorders (F03), Nervous System Diseases (C10)]",[Mental or Behavioral Dysfunction (T048)],Non-specific syndromic intellectual disability,disease,C5568766,"[ORDO_528084, MONDO_0100038, UMLS_C5568766]",0.913,0.475,[ENSG00000153234],4929.0,protein-coding,[DTO_00102000],[Nuclear receptor],"[F1D8N6, Q53EL4, P43354]",1.0,0.0,8.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.45,NR4A2,2020.0,2009.0,
1.0,,25376893.0,,[disease of mental health (150)],[],[],[Mental or Behavioral Dysfunction (T048)],Amphetamine or related acting sympathomimetic abuse,disease,C0154536,"[ICD9CM_305.7, DO_670, MONDO_0003969, UMLS_C0154536]",0.957,0.324,[ENSG00000176697],627.0,protein-coding,[DTO_05007599],[Signaling],"[A0A0E3SU01, P23560]",0.99974,0.0,1.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.45,BDNF,2010.0,2010.0,
1.0,,20600887.0,,[disease of anatomical entity (7)],[Abnormality of head or neck (00152)],"[Otorhinolaryngologic Diseases (C09), Infections (C01), Respiratory Tract Diseases (C08)]",[Disease or Syndrome (T047)],Rhinitides,disease,C0035455,"[MESH_D012220, HPO_HP:0012384, NCI_C34986, DO_4483, MONDO_0003014, EFO_0008521, UMLS_C0035455]",0.957,0.324,[ENSG00000176697],627.0,protein-coding,[DTO_05007599],[Signaling],"[A0A0E3SU01, P23560]",0.99974,0.0,0.0,[],0.45,BDNF,,,
1.0,,20207073.0,,[disease of mental health (150)],[],[Mental Disorders (F03)],[Mental or Behavioral Dysfunction (T048)],"Disorders, Organic Mental",disease,C0029227,"[MESH_D019965, NCI_C34870, DO_1561, MONDO_0002039, UMLS_C0029227]",0.957,0.351,[ENSG00000186868],4137.0,protein-coding,[],[],"[B3KTM0, P10636]",2.127e-05,0.0,2.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.45,MAPT,2016.0,2014.0,
1.0,,25397574.0,,[disease of anatomical entity (7)],[],"[Musculoskeletal Diseases (C05), Immune System Diseases (C20), Skin and Connective Tissue Diseases (C17)]",[Disease or Syndrome (T047)],Pauciarticular juvenile arthritis,disease,C0157917,"[ICD10_M08.4, NCI_C61279, ICD9CM_714.32, DO_676, ORDO_85410, MONDO_0011429, EFO_0002609, EFO_1002019, UMLS_C0157917]",0.913,0.475,[ENSG00000153234],4929.0,protein-coding,[DTO_00102000],[Nuclear receptor],"[F1D8N6, Q53EL4, P43354]",1.0,0.0,1.0,[],0.4,NR4A2,2009.0,2009.0,
1.0,,25397895.0,,[disease of anatomical entity (7)],[],"[Musculoskeletal Diseases (C05), Immune System Diseases (C20), Skin and Connective Tissue Diseases (C17)]",[Disease or Syndrome (T047)],Monoart juv rheum arthr,disease,C0157918,"[ICD9CM_714.33, DO_676, MONDO_0011429, EFO_0002609, UMLS_C0157918]",0.913,0.475,[ENSG00000153234],4929.0,protein-coding,[DTO_00102000],[Nuclear receptor],"[F1D8N6, Q53EL4, P43354]",1.0,0.0,1.0,[],0.4,NR4A2,2009.0,2009.0,
1.0,,25496773.0,,[],[Abnormality of blood and blood-forming tissues (01871)],"[Pathological Conditions, Signs and Symptoms (C23)]",[Finding (T033)],Reticulocytosis,phenotype,C0206160,"[HPO_HP:0001923, MESH_D045262, NCI_C153333, UMLS_C0206160]",0.913,0.456,[ENSG00000116288],11315.0,protein-coding,[DTO_05007624],[Enzyme],"[V9HWC2, Q99497]",0.0012922,0.0,1.0,[],0.4,PARK7,2010.0,2010.0,
1.0,,50441431.0,,[disease of anatomical entity (7)],[],[Nervous System Diseases (C10)],[Disease or Syndrome (T047)],PD,disease,C3160718,"[OMIM_168600, DO_0060892, MONDO_0008199, MONDO_0005180, UMLS_C3160718]",0.913,0.475,[ENSG00000153234],4929.0,protein-coding,[DTO_00102000],[Nuclear receptor],"[F1D8N6, Q53EL4, P43354]",1.0,0.0,8.0,[],0.4,NR4A2,2013.0,1993.0,
,,25503954.0,,"[disease of anatomical entity (7), disease of cellular proliferation (14566)]","[Neoplasm (02664), Abnormality of the digestive system (25031)]",[Neoplasms (C04)],[Neoplastic Process (T191)],Hepatoblastoma,disease,C0206624,"[ICD10_C22.2, MESH_D018197, OMIM_114550, OMIM_191170, HPO_HP:0002884, NCI_C3728, DO_687, ORDO_449, MONDO_0018666, EFO_1000292, UMLS_C0206624]",0.913,0.432,[ENSG00000177628],2629.0,protein-coding,[],[],"[P04062, A0A068F658, B7Z6S9]",9.8755e-05,0.0,0.0,[],0.4,GBA1,,,
1.0,,30589049.0,,[],[],"[Chemically-Induced Disorders (C25), Nervous System Diseases (C10)]",[Injury or Poisoning (T037)],Toxic effect of arsenic and its compounds,disease,C0311375,"[ICD10_T57.0, MESH_D020261, ICD9CM_985.1, UMLS_C0311375]",0.913,0.475,[ENSG00000153234],4929.0,protein-coding,[DTO_00102000],[Nuclear receptor],"[P43354, Q53EL4, F1D8N6]",1.0,0.0,1.0,[],0.4,NR4A2,2006.0,2006.0,
1.0,,45689706.0,,"[genetic disease (630), disease of anatomical entity (7)]",[],[Nervous System Diseases (C10)],[Disease or Syndrome (T047)],DRD,disease,C1851920,"[OMIM_128230, MESH_C538007, NCI_C116719, OMIM_600225, DO_0060963, DO_0090043, ORDO_255, ORDO_98808, MONDO_0007495, MONDO_0016812, UMLS_C1851920]",0.913,0.475,[ENSG00000153234],4929.0,protein-coding,[DTO_00102000],[Nuclear receptor],"[F1D8N6, Q53EL4, P43354]",1.0,0.0,1.0,[],0.4,NR4A2,2020.0,2020.0,
,,45155061.0,,"[disease of cellular proliferation (14566), disease of anatomical entity (7)]",[],[Neoplasms (C04)],[Neoplastic Process (T191)],mucinous adenocarcinoma of ovary (diagnosis),disease,C1335167,"[NCI_C5243, DO_3606, MONDO_0005601, EFO_0006462, UMLS_C1335167]",0.87,0.473,[ENSG00000188906],120892.0,protein-coding,[DTO_03300101],[Kinase],"[Q5S007, Q17RV3]",9.346e-41,0.0,0.0,[],0.4,LRRK2,,,
,,45155444.0,,"[disease of cellular proliferation (14566), disease of anatomical entity (7)]",[],[Neoplasms (C04)],[Neoplastic Process (T191)],Ovarian Serous Adenocarcinoma,disease,C1335177,"[NCI_C7550, DO_5744, MONDO_0005211, EFO_0002917, UMLS_C1335177]",0.87,0.473,[ENSG00000188906],120892.0,protein-coding,[DTO_03300101],[Kinase],"[Q5S007, Q17RV3]",9.346e-41,0.0,0.0,[],0.4,LRRK2,,,
1.0,,5452479.0,,[disease of anatomical entity (7)],[Abnormality of the eye (00478)],[Eye Diseases (C11)],[Disease or Syndrome (T047)],Blepharoptoses,disease,C0005745,"[MESH_D001763, ICD10_H02.4, ICD9CM_374.30, NCI_C27298, HPO_HP:0000508, ICD9CM_374.3, DO_0060260, DO_0060261, ORDO_98578, MONDO_0000728, UMLS_C0005745]",0.87,0.473,[ENSG00000188906],120892.0,protein-coding,[DTO_03300101],[Kinase],"[Q5S007, Q17RV3]",9.346e-41,0.0,1.0,[],0.4,LRRK2,2019.0,2019.0,
,,15097573.0,,"[genetic disease (630), disease of metabolism (0014667)]",[Abnormality of metabolism/homeostasis (01939)],[Nutritional and Metabolic Diseases (C18)],[Disease or Syndrome (T047)],Hyperlipemias,disease,C0020473,"[MESH_D006949, ICD10_E78.5, HPO_HP:0003077, NCI_C34707, DO_1168, MONDO_0001336, MONDO_0021187, UMLS_C0020473]",0.913,0.432,[ENSG00000177628],2629.0,protein-coding,[],[],"[B7Z6S9, A0A068F658, P04062]",9.8755e-05,0.0,0.0,[],0.4,GBA1,,,
1.0,,15016838.0,,"[genetic disease (630), disease of metabolism (0014667)]",[],"[Nervous System Diseases (C10), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16), Nutritional and Metabolic Diseases (C18), Digestive System Diseases (C06)]",[Disease or Syndrome (T047)],"Degeneration, Progressive Lenticular",disease,C0019202,"[MESH_D006527, OMIM_277900, NCI_C84756, OMIM_606882, DO_893, ORDO_905, MONDO_0010200, UMLS_C0019202]",0.957,0.317,[ENSG00000145335],6622.0,protein-coding,[DTO_05007405],[Transporter],"[H6UYS5, P37840]",0.79656,0.0,1.0,[],0.4,SNCA,2013.0,2013.0,
1.0,,20086246.0,,[],[Abnormality of the nervous system (00707)],"[Pathological Conditions, Signs and Symptoms (C23)]",[Cell or Molecular Dysfunction (T049)],"Degeneration, Nerve",phenotype,C0027746,"[MESH_D009410, HPO_HP:0002180, MONDO_0005559, EFO_0005772, UMLS_C0027746]",0.87,0.473,[ENSG00000188906],120892.0,protein-coding,[DTO_03300101],[Kinase],"[Q17RV3, Q5S007]",9.346e-41,0.0,1.0,[],0.4,LRRK2,2009.0,2009.0,
,,55027257.0,,[],[Abnormality of the nervous system (00707)],[],[Finding (T033)],Neurodevelopmental delay,phenotype,C4022738,"[HPO_HP:0012758, UMLS_C4022738]",0.913,0.475,[ENSG00000153234],4929.0,protein-coding,[DTO_00102000],[Nuclear receptor],"[F1D8N6, Q53EL4, P43354]",1.0,0.0,0.0,[],0.4,NR4A2,,,
1.0,,20254393.0,,[disease of mental health (150)],[],[],[Mental or Behavioral Dysfunction (T048)],React psychosis NEC/NOS,disease,C0029516,"[ICD9CM_298.8, DO_2468, MONDO_0005485, EFO_0000677, EFO_0005407, UMLS_C0029516]",0.957,0.324,[ENSG00000176697],627.0,protein-coding,[DTO_05007599],[Signaling],"[A0A0E3SU01, P23560]",0.99974,0.0,1.0,[],0.4,BDNF,2004.0,2004.0,
1.0,,35295419.0,,[disease of anatomical entity (7)],[],"[Immune System Diseases (C20), Musculoskeletal Diseases (C05), Skin and Connective Tissue Diseases (C17)]",[Disease or Syndrome (T047)],Juvenile Chronic Polyarthritis,disease,C0409667,"[NCI_C26979, ICD9CM_714.3, DO_676, MONDO_0011429, MONDO_0024281, EFO_0002609, UMLS_C0409667]",0.913,0.475,[ENSG00000153234],4929.0,protein-coding,[DTO_00102000],[Nuclear receptor],"[Q53EL4, F1D8N6, P43354]",1.0,0.0,1.0,[],0.4,NR4A2,2009.0,2009.0,
1.0,,20521141.0,,[],[],"[Behavior and Behavior Mechanisms (F01), Nervous System Diseases (C10), Pathological Conditions, Signs and Symptoms (C23)]",[Mental or Behavioral Dysfunction (T048)],Psychomotor Disorders,disease,C0033922,"[MESH_D011596, UMLS_C0033922]",0.87,0.473,[ENSG00000188906],120892.0,protein-coding,[DTO_03300101],[Kinase],"[Q17RV3, Q5S007]",9.346e-41,0.0,1.0,[],0.4,LRRK2,2019.0,2019.0,
1.0,,35447441.0,,[disease of anatomical entity (7)],[],[Digestive System Diseases (C06)],[Disease or Syndrome (T047)],"Enterocolitis, Necrotizing",disease,C0520459,"[MESH_D020345, HPO_HP:0033165, DO_8677, ORDO_391673, MONDO_0004639, MONDO_0005313, EFO_0003928, UMLS_C0520459]",0.913,0.456,[ENSG00000116288],11315.0,protein-coding,[DTO_05007624],[Enzyme],"[V9HWC2, Q99497]",0.0012922,0.0,1.0,[],0.4,PARK7,2008.0,2008.0,
1.0,,20690517.0,,[disease of anatomical entity (7)],[],[Skin and Connective Tissue Diseases (C17)],[Disease or Syndrome (T047)],Skin Disease,disease,C0037274,"[MESH_D012871, NCI_C27554, NCI_C3371, DO_37, MONDO_0005093, EFO_0000701, UMLS_C0037274]",0.913,0.475,[ENSG00000153234],4929.0,protein-coding,[DTO_00102000],[Nuclear receptor],"[Q53EL4, P43354, F1D8N6]",1.0,0.0,1.0,[],0.4,NR4A2,2006.0,2006.0,
1.0,,15390412.0,,[disease of mental health (150)],[],"[Nervous System Diseases (C10), Pathological Conditions, Signs and Symptoms (C23), Mental Disorders (F03)]",[Mental or Behavioral Dysfunction (T048)],learning disorder,disease,C0023186,"[NCI_C89334, MESH_D007859, DO_1059, DO_8927, MONDO_0004681, UMLS_C0023186]",0.957,0.351,[ENSG00000186868],4137.0,protein-coding,[],[],"[B3KTM0, P10636]",2.127e-05,0.0,1.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.4,MAPT,2014.0,2014.0,
1.0,,40831276.0,,[],[Growth abnormality (01507)],"[Pathological Conditions, Signs and Symptoms (C23)]",[Finding (T033)],"Losses, Weight",phenotype,C1262477,"[MESH_D015431, ICD9CM_783.21, HPO_HP:0001824, NCI_C3445, UMLS_C1262477]",0.957,0.351,[ENSG00000186868],4137.0,protein-coding,[],[],"[P10636, B3KTM0]",2.127e-05,0.0,1.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.4,MAPT,2014.0,2014.0,
1.0,,25376460.0,,[disease of mental health (150)],[],[],[Mental or Behavioral Dysfunction (T048)],Other specified transient organic mental disorders,disease,C0154334,"[ICD9CM_293.89, DO_8646, MONDO_0004630, UMLS_C0154334]",0.957,0.317,[ENSG00000145335],6622.0,protein-coding,[DTO_05007405],[Transporter],"[P37840, H6UYS5]",0.79656,0.0,1.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.4,SNCA,2004.0,2004.0,
,,25263163.0,,[],[Abnormality of the musculoskeletal system (33127)],"[Pathological Conditions, Signs and Symptoms (C23), Musculoskeletal Diseases (C05), Nervous System Diseases (C10)]",[Sign or Symptom (T184)],Cogwheel rigidity,phenotype,C0151564,"[MESH_D009127, HPO_HP:0002396, NCI_C182451, UMLS_C0151564]",0.913,0.432,[ENSG00000177628],2629.0,protein-coding,[],[],"[P04062, A0A068F658, B7Z6S9]",9.8755e-05,0.0,0.0,[],0.4,GBA1,,,
1.0,,25091948.0,,[],[Growth abnormality (01507)],"[Pathological Conditions, Signs and Symptoms (C23)]",[Finding (T033)],"Gains, Weight",phenotype,C0043094,"[MESH_D015430, NCI_C62754, HPO_HP:0004324, UMLS_C0043094]",0.957,0.351,[ENSG00000186868],4137.0,protein-coding,[],[],"[B3KTM0, P10636]",2.127e-05,0.0,1.0,[],0.4,MAPT,2018.0,2018.0,
1.0,,10703175.0,,[disease of anatomical entity (7)],[Abnormality of the genitourinary system (00119)],[Urogenital Diseases (C12)],[Disease or Syndrome (T047)],Endometrioses,disease,C0014175,"[MESH_D004715, ICD10_N80, ICD10_N80.9, ICD9CM_617.9, HPO_HP:0030127, NCI_C3014, ICD9CM_617, DO_289, MONDO_0005133, EFO_0001065, UMLS_C0014175]",0.957,0.484,[ENSG00000069535],4129.0,protein-coding,[],[],"[B7Z242, P27338]",,0.0,1.0,[],0.4,MAOB,2011.0,2011.0,
,,40421755.0,,[disease of anatomical entity (7)],[],"[Pathological Conditions, Signs and Symptoms (C23), Cardiovascular Diseases (C14), Nervous System Diseases (C10)]",[Disease or Syndrome (T047)],MCA INFARCT,disease,C0740392,"[MESH_D020244, HPO_HP:0033762, DO_3525, MONDO_0006857, EFO_1001045, UMLS_C0740392]",0.913,0.456,[ENSG00000116288],11315.0,protein-coding,[DTO_05007624],[Enzyme],"[V9HWC2, Q99497]",0.0012922,0.0,0.0,[],0.4,PARK7,,,
1.0,,15733256.0,,[disease of mental health (150)],[],[Mental Disorders (F03)],[Mental or Behavioral Dysfunction (T048)],Manic Disorders,disease,C0024713,"[MESH_D001714, ICD9CM_296.40, NCI_C34805, DO_3312, MONDO_0004985, MONDO_0024612, UMLS_C0024713]",0.957,0.324,[ENSG00000176697],627.0,protein-coding,[DTO_05007599],[Signaling],"[A0A0E3SU01, P23560]",0.99974,0.0,2.0,[],0.4,BDNF,2008.0,2004.0,
1.0,,15148214.0,,[disease of anatomical entity (7)],[],"[Cardiovascular Diseases (C14), Respiratory Tract Diseases (C08)]",[Pathologic Function (T046)],"Hypertension, Pulmonary",phenotype,C0020542,"[MESH_D006976, NCI_C3120, DO_6432, MONDO_0005149, EFO_0001361, UMLS_C0020542]",0.913,0.432,[ENSG00000177628],2629.0,protein-coding,[],[],"[B7Z6S9, A0A068F658, P04062]",9.8755e-05,0.0,1.0,[],0.4,GBA1,2002.0,2002.0,
1.0,,15182383.0,,[],[Abnormality of the cardiovascular system (01626)],[Cardiovascular Diseases (C14)],[Finding (T033)],Hypotension,phenotype,C0020649,"[ICD10_I95, MESH_D007022, ICD10_I95.9, ICD9CM_458.9, HPO_HP:0002615, NCI_C3128, ICD9CM_458, MONDO_0005468, EFO_0005251, UMLS_C0020649]",0.957,0.484,[ENSG00000069535],4129.0,protein-coding,[],[],"[P27338, B7Z242]",,0.0,1.0,[],0.4,MAOB,2002.0,2002.0,
1.0,,20230214.0,,[disease of anatomical entity (7)],[Abnormality of the musculoskeletal system (33127)],"[Nutritional and Metabolic Diseases (C18), Musculoskeletal Diseases (C05)]",[Disease or Syndrome (T047)],Osteoporoses,disease,C0029456,"[MESH_D010024, ICD10_M81.9, OMIM_166710, ICD9CM_733.00, HPO_HP:0000939, NCI_C3298, ICD9CM_733.0, DO_11476, MONDO_0005298, EFO_0003854, EFO_0003882, UMLS_C0029456]",0.913,0.456,[ENSG00000116288],11315.0,protein-coding,[DTO_05007624],[Enzyme],"[Q99497, V9HWC2]",0.0012922,0.0,1.0,[],0.4,PARK7,2008.0,2008.0,
1.0,,55114463.0,,[],[],[Nervous System Diseases (C10)],[Disease or Syndrome (T047)],Hereditary late onset Parkinson disease,disease,C4274355,"[ORDO_411602, MONDO_0008199, UMLS_C4274355]",0.783,0.599,[ENSG00000069329],55737.0,protein-coding,[DTO_05007405],[Transporter],[Q96QK1],1.0,0.0,1.0,[],0.4,VPS35,2012.0,2012.0,
